wavelength_nm,n,k
891,1.50700603847855,3.28782564950839e-06
892,1.50699469143421,3.29800772774302e-06
893,1.50698334430442,3.30812490670094e-06
894,1.50697203026832,3.31824469697798e-06
895,1.50696078250599,3.32826700408786e-06
896,1.50694956783933,3.33829247918489e-06
897,1.50693835308921,3.34825477794924e-06
898,1.50692720461583,3.35815446263755e-06
899,1.50691605605997,3.36802504916532e-06
900,1.50690497378282,3.37786679261892e-06
901,1.50689392460501,3.3876471718503e-06
902,1.50688287534617,3.39736671682762e-06
903,1.50687189236896,3.40705853431824e-06
904,1.50686094249326,3.41672286027613e-06
905,1.50685002571979,3.42632752476924e-06
906,1.50683910886724,3.43587302813189e-06
907,1.50682825830015,3.44535986208874e-06
908,1.50681744083745,3.45482064558207e-06
909,1.5068066232971,3.46425559204111e-06
910,1.50679587204507,3.47363295070609e-06
911,1.50678515389956,3.48295318671802e-06
912,1.50677443567781,3.49221675743394e-06
913,1.50676378374723,3.50145582021759e-06
914,1.50675313174134,3.51063894417581e-06
915,1.50674254602848,3.51976656714436e-06
916,1.50673196024125,3.52887058107981e-06
917,1.50672140756429,3.53788840689245e-06
918,1.50671092118315,3.54691460650555e-06
919,1.50670043472903,3.55585545021883e-06
920,1.50668998138725,3.56474272497394e-06
921,1.5066795611585,3.57360789786152e-06
922,1.50666917404347,3.58242014223024e-06
923,1.50665882004284,3.59117984771729e-06
924,1.5066484991573,3.59988739785561e-06
925,1.50663821138753,3.60854317020367e-06
926,1.50662792354751,3.61717822967123e-06
927,1.50661770201108,3.62573148343635e-06
928,1.5066074804053,3.63426460714622e-06
929,1.50659732510491,3.64274726476114e-06
930,1.50658716973607,3.65114940065236e-06
931,1.50657704748658,3.65953224563515e-06
932,1.50656695835713,3.66786566318858e-06
933,1.50655690234837,3.67614998945191e-06
934,1.50654687946097,3.68438555556986e-06
935,1.50653685650688,3.69257268779254e-06
936,1.50652689986395,3.70071170757276e-06
937,1.50651694315522,3.70880293166081e-06
938,1.50650701957004,3.71684667219683e-06
939,1.50649716229865,3.72484323680079e-06
940,1.50648727177296,3.7327929286602e-06
941,1.50647744756236,3.74069604661561e-06
942,1.50646765647791,3.74855288524395e-06
943,1.50645786532983,3.75636373493981e-06
944,1.50644814049942,3.76409938705945e-06
945,1.50643841560624,3.77181917410574e-06
946,1.50642872384135,3.77946444346711e-06
947,1.50641906520541,3.78709427882548e-06
948,1.50640940650754,3.79465025855919e-06
949,1.50639981413118,3.80216202288239e-06
950,1.50639022169374,3.80962983334469e-06
951,1.50638066238736,3.81705394792447e-06
952,1.50637113621266,3.8244055912536e-06
953,1.50636160997772,3.83174312962884e-06
954,1.50635215006808,3.83900880531603e-06
955,1.50634269009903,3.84623189089338e-06
956,1.50633326326376,3.85341262586186e-06
957,1.50632386956289,3.86055124654149e-06
958,1.50631450899703,3.86761928064082e-06
959,1.506305148373,3.87467442152191e-06
960,1.50629582088482,3.88165953638361e-06
961,1.50628652653309,3.88857500259281e-06
962,1.50627726531843,3.89547819210704e-06
963,1.50626803724146,3.9023122697144e-06
964,1.50625880910794,3.90910599893897e-06
965,1.50624961411292,3.91585958978521e-06
966,1.506240452257,3.92254494603633e-06
967,1.50623129034536,3.92919067186011e-06
968,1.50622219476925,3.93579696800851e-06
969,1.50621309913821,3.94236403270075e-06
970,1.50620400345225,3.94886394676623e-06
971,1.50619497410383,3.95532511043061e-06
972,1.50618594470128,3.96174771328649e-06
973,1.50617694844123,3.96810396399196e-06
974,1.50616798532428,3.97442211519635e-06
975,1.50615905535101,3.98070234831367e-06
976,1.5061501253248,3.98691699597173e-06
977,1.50614122844305,3.99309416806836e-06
978,1.50613233150875,3.99923403825658e-06
979,1.50612350091752,4.00530905938962e-06
980,1.50611467027451,4.01134720326005e-06
981,1.50610587277792,4.01732100033916e-06
982,1.50609707522994,4.02325833247443e-06
983,1.50608831082916,4.02915936086907e-06
984,1.50607957957615,4.03499673005109e-06
985,1.5060708814715,4.04079819134316e-06
986,1.5060621833166,4.04656389918613e-06
987,1.50605351831083,4.05226660870442e-06
988,1.50604488645474,4.05793394490846e-06
989,1.50603625454918,4.06353873431151e-06
990,1.50602765579406,4.06910851964588e-06
991,1.50601909018996,4.07464344445676e-06
992,1.50601055773744,4.0801164401331e-06
993,1.50600202523658,4.08552775555674e-06
994,1.50599349268738,4.09093191312255e-06
995,1.50598502649156,4.09624763171977e-06
996,1.50597656024814,4.10155646102003e-06
997,1.50596812715836,4.10680436060577e-06
998,1.50595969402136,4.11199156376034e-06
999,1.50595129403874,4.11714526583371e-06
1000,1.50594292721105,4.12226559247614e-06
1002.5,1.50592207634296,4.13485072161228e-06
1005,1.5059013911997,4.14712996168112e-06
1007.5,1.50588080538179,4.15915940921834e-06
1010,1.5058603520969,4.17088798908056e-06
1012.5,1.50584003135044,4.18234477801379e-06
1015,1.50581984314777,4.19353200362863e-06
1017.5,1.50579978749423,4.20442541171641e-06
1020,1.50577986439511,4.21507995927436e-06
1022.5,1.50576004064986,4.22544490408014e-06
1025,1.50574034946864,4.23554858434099e-06
1027.5,1.50572079085667,4.24536671409666e-06
1030,1.50570133161198,4.25495345534676e-06
1032.5,1.50568200494599,4.26425829789022e-06
1035,1.50566281086379,4.27330906366945e-06
1037.5,1.50564371616207,4.28208143665019e-06
1040,1.50562472084461,4.29062887578609e-06
1042.5,1.50560585812439,4.29890107158858e-06
1045,1.5055871280064,4.30692538772581e-06
1047.5,1.50556846407549,4.3147032071887e-06
1050,1.50554996596549,4.32221017429308e-06
1052.5,1.50553153404993,4.32949898470496e-06
1055,1.50551323475378,4.3365451369628e-06
1057.5,1.50549503487021,4.34332425052756e-06
1060,1.50547693440282,4.3498886202622e-06
1062.5,1.5054589333552,4.3562137310637e-06
1065,1.50544106494377,4.36230062367153e-06
1067.5,1.50542329596,4.36815029393653e-06
1070,1.50540559319378,4.37376369367462e-06
1072.5,1.50538802307551,4.37916708392763e-06
1075,1.5053705523954,4.38431059617758e-06
1077.5,1.50535318115692,4.38927102675608e-06
1080,1.50533590936352,4.39397319550727e-06
1082.5,1.50531870380307,4.3984936543228e-06
1085,1.50530163090969,4.40278253039544e-06
1087.5,1.5052846242553,4.40684049987609e-06
1090,1.5052677502755,4.41069337133083e-06
1092.5,1.50525094254064,4.41434168179309e-06
1095,1.50523423427037,4.41778593805659e-06
1097.5,1.50521762546801,4.42100150462776e-06
1100,1.50520108291868,4.42403907093019e-06
1102.5,1.5051846398431,4.42687392428036e-06
1105,1.50516829624452,4.42950645388293e-06
1107.5,1.50515205212618,4.43193702027322e-06
1110,1.50513587427171,4.43416595556668e-06
1112.5,1.5051197959032,4.43621859009567e-06
1115,1.50510378380353,4.43807015265362e-06
1117.5,1.50508787119547,4.43974590133319e-06
1120,1.50507205808218,4.44122103706801e-06
1122.5,1.50505631124544,4.4425207506045e-06
1125,1.50504063068734,4.4436451958694e-06
1127.5,1.50502504963198,4.44456952664208e-06
1130,1.50500953486008,4.4453438179637e-06
1132.5,1.50499411959641,4.44594317669786e-06
1135,1.50497877062096,4.44634270430261e-06
1137.5,1.50496352115916,4.4465923908263e-06
1140,1.5049483379903,4.44669226151013e-06
1142.5,1.5049332211164,4.4465923908263e-06
1145,1.50491820376384,4.44634270430261e-06
1147.5,1.50490321948615,4.44594317669786e-06
1150,1.50488833473443,4.44536879285769e-06
1152.5,1.50487354951164,4.44464446395549e-06
1155,1.50485879736929,4.44377011666871e-06
1157.5,1.50484414476043,4.44274566242497e-06
1160,1.5048295584616,4.44154600110811e-06
1162.5,1.50481503847473,4.44022099854258e-06
1165,1.50480058480175,4.43874553046329e-06
1167.5,1.50478619744457,4.43711944676811e-06
1170,1.50477190963271,4.43536761301056e-06
1172.5,1.50475765491313,4.43346483831424e-06
1175,1.50474346651502,4.43141092824451e-06
1177.5,1.50472937766883,4.42925580418893e-06
1180,1.50471535514847,4.42692408232661e-06
1182.5,1.50470136572663,4.424490762111e-06
1185,1.5046874758632,4.42190546141573e-06
1187.5,1.50467361910134,4.41921815901538e-06
1190,1.50465986190219,4.41637839146679e-06
1192.5,1.50464613780765,4.41343617579755e-06
1195,1.50463248004935,4.41036613401174e-06
1197.5,1.50461888862908,4.4071679989776e-06
1200,1.50460536354866,4.40386670188449e-06
1202.5,1.50459190480986,4.40043678078633e-06
1205,1.50457851241447,4.39687793467169e-06
1207.5,1.50456515313206,4.39321512160384e-06
1210,1.50455189342849,4.38944808131442e-06
1212.5,1.50453866684085,4.38557654522199e-06
1215,1.50452550660306,4.38157489795885e-06
1217.5,1.50451237948352,4.37749350713741e-06
1220,1.50449935195038,4.37330676321906e-06
1222.5,1.50448635753838,4.36898895196364e-06
1225,1.50447342948257,4.36459055877276e-06
1227.5,1.50446053455018,4.36011133977809e-06
1230,1.50444770597684,4.3555000656377e-06
1232.5,1.50443494376425,4.35080735202834e-06
1235,1.50442224791409,4.34603293514245e-06
1237.5,1.50440958519243,4.34115097109075e-06
1240,1.50439698883599,4.33618670036782e-06
1242.5,1.50438442561028,4.33111420637595e-06
1245,1.50437192875257,4.32598443682898e-06
1247.5,1.50435946502778,4.32074579769302e-06
1250,1.50434710091076,4.31542361942166e-06
1252.5,1.50433473669213,4.31001759254276e-06
1255,1.50432243884698,4.3045531930485e-06
1257.5,1.50431020737695,4.29897854811119e-06
1260,1.50429800904556,4.29334494692036e-06
1262.5,1.50428587709198,4.28762626351203e-06
1265,1.50427377827918,4.28184808565879e-06
1267.5,1.50426174584687,4.27598420810306e-06
1270,1.50424974655748,4.27003427778033e-06
1272.5,1.50423778041179,4.26402397151813e-06
1275,1.50422588065029,4.25795303364583e-06
1277.5,1.5042140140346,4.25179509266044e-06
1280,1.50420221380572,4.24557592017847e-06
1282.5,1.50419044672474,4.23929524671463e-06
1285,1.50417874603317,4.23295279851139e-06
1287.5,1.50416707849157,4.2265482974673e-06
1290,1.50415544410071,4.22008146106353e-06
1292.5,1.50414384286136,4.21355200228865e-06
1295,1.50413230801605,4.20695962956141e-06
1297.5,1.50412080632429,4.20033047853657e-06
1300,1.50410937102911,4.19361142683396e-06
1302.5,1.5040979688895,4.18685507571213e-06
1305,1.50408659990623,4.18003468425212e-06
1307.5,1.50407526408003,4.1731765423332e-06
1310,1.50406399465493,4.16625381562376e-06
1312.5,1.50405275838891,4.15929287431339e-06
1315,1.50404155528271,4.15226678854079e-06
1317.5,1.50403038533707,4.14520201045964e-06
1320,1.50401928179699,4.13807151250538e-06
1322.5,1.50400817817493,4.13092870644102e-06
1325,1.50399714096038,4.12371968295356e-06
1327.5,1.50398613690983,4.11647106449854e-06
1330,1.50397519926922,4.10918264153883e-06
1332.5,1.50396426154907,4.10182713543421e-06
1335,1.50395339024079,4.09445841552272e-06
1337.5,1.50394255209988,4.0870492460087e-06
1340,1.50393171388087,4.07959940650437e-06
1342.5,1.5039209420766,4.07210867379499e-06
1345,1.50391023668852,4.06457682179057e-06
1347.5,1.50389953122423,4.05700362147643e-06
1350,1.50388885893087,4.04938884086274e-06
1352.5,1.50387825305652,4.04175971382943e-06
1355,1.50386764710738,4.03408863803963e-06
1357.5,1.50385710757911,4.02640294739441e-06
1360,1.50384656797698,4.01867493154241e-06
1362.5,1.5038360947976,4.01090434583317e-06
1365,1.50382565479381,4.00311867641212e-06
1367.5,1.50381521471754,3.99529004689905e-06
1370,1.50380484106679,3.98744604731673e-06
1372.5,1.50379450059369,3.97955868873271e-06
1375,1.50378419329895,3.97168362013884e-06
1377.5,1.50377391918324,3.963736887166e-06
1380,1.50376364499733,3.95580225586248e-06
1382.5,1.50375343724149,3.94782355478154e-06
1385,1.50374326266671,3.93982869575433e-06
1387.5,1.50373308802309,3.93181758021535e-06
1390,1.50372297981224,3.92376181383209e-06
1392.5,1.50371290478446,3.91571782740894e-06
1395,1.50370282968919,3.9076288707456e-06
1397.5,1.50369282102935,3.89952313483084e-06
1400,1.50368281230289,3.89140051481177e-06
1402.5,1.50367283676173,3.88326090473891e-06
1405,1.50366289440653,3.87513284759051e-06
1407.5,1.50365298523794,3.86695899565425e-06
1410,1.50364310925661,3.85876782945899e-06
1412.5,1.50363326646321,3.85055923850861e-06
1415,1.50362345685839,3.84236200552022e-06
1417.5,1.50361368044279,3.83411829095839e-06
1420,1.50360390396362,3.82588583223062e-06
1422.5,1.50359416067454,3.81763562083448e-06
1425,1.50358448383006,3.80936754142542e-06
1427.5,1.5035748069233,3.80111068537497e-06
1430,1.50356512995426,3.79280658281873e-06
1432.5,1.50355551943196,3.7845135950977e-06
1435,1.50354594210295,3.77623179543979e-06
1437.5,1.50353636471294,3.76790232751549e-06
1440,1.50352682051706,3.75958393590405e-06
1442.5,1.50351730951595,3.75124709830197e-06
1445,1.50350779845467,3.74292135350651e-06
1447.5,1.50349835384477,3.73457704761209e-06
1450,1.50348890917555,3.72624385073925e-06
1452.5,1.50347949770319,3.71789197607906e-06
1455,1.5034701194283,3.70952129747411e-06
1457.5,1.50346074109492,3.70116168407163e-06
1460,1.50345142921667,3.69278314647176e-06
1462.5,1.50344211728073,3.68441568864002e-06
1465,1.50343280528712,3.67605938623582e-06
1467.5,1.5034235597507,3.66768404522094e-06
1470,1.50341431415741,3.6592895348693e-06
1472.5,1.5034051017651,3.65090613259841e-06
1475,1.50339592257438,3.64253391510502e-06
1477.5,1.50338674332761,3.63417295968985e-06
1480,1.50337759728325,3.62579272424547e-06
1482.5,1.50336848444188,3.61739307477663e-06
1485,1.50335937154528,3.60900463844221e-06
1487.5,1.50335029185249,3.60062749361244e-06
1490,1.50334124536411,3.59226171928259e-06
1492.5,1.50333223208073,3.58387641693857e-06
1495,1.50332321874332,3.57550250014717e-06
1497.5,1.50331423861172,3.56714004909169e-06
1500,1.50330525842647,3.55878914459875e-06
1502.5,1.50329631144781,3.55041859808024e-06
1505,1.50328739767635,3.54205961441631e-06
1507.5,1.50327848385204,3.53371227566266e-06
1510,1.5032696032357,3.52534517207307e-06
1512.5,1.50326075582793,3.51698973014619e-06
1515,1.50325190836809,3.5086460331948e-06
1517.5,1.5032430941176,3.50031416520836e-06
1520,1.50323431307704,3.49199421085831e-06
1522.5,1.50322553198518,3.48365438615509e-06
1525,1.50321678410404,3.47535843977238e-06
1527.5,1.50320803617198,3.46704264288984e-06
1530,1.5031993214514,3.45873895154592e-06
1532.5,1.50319060668031,3.45044745313855e-06
1535,1.50318192512146,3.44216823577881e-06
1537.5,1.50317327677543,3.43386905690052e-06
1540,1.50316462837965,3.4256145909432e-06
1542.5,1.50315601319746,3.41734018666961e-06
1545,1.50314739796589,3.40907826571584e-06
1547.5,1.50313881594867,3.40082891906225e-06
1550,1.50313026714637,3.39259223843494e-06
1552.5,1.50312171829545,3.38436831631145e-06
1555,1.5031131693959,3.37615724592643e-06
1557.5,1.50310465371222,3.36795912127734e-06
1560,1.50309617124497,3.35974099239344e-06
1562.5,1.50308768872985,3.3515689637172e-06
1565,1.5030792394319,3.34341016714086e-06
1567.5,1.50307079008646,3.33523141220055e-06
1570,1.50306237395894,3.32706592130704e-06
1572.5,1.50305395778429,3.31894724358883e-06
1575,1.50304554156252,3.31080865752298e-06
1577.5,1.50303719182557,3.30268363188744e-06
1580,1.50302880877608,3.29457226700983e-06
1582.5,1.50302049221253,3.28650844544377e-06
1585,1.50301214233643,3.27842478965069e-06
1587.5,1.50300382568066,3.27035510081459e-06
1590,1.50299554224577,3.2622994825823e-06
1592.5,1.50298725876522,3.25425803944531e-06
1595,1.50297900850629,3.24623087674569e-06
1597.5,1.50297075820206,3.23821810068201e-06
1600,1.50296254112018,3.23021981831532e-06
1602.5,1.50295432399337,3.2222016823423e-06
1605,1.50294610682164,3.21423262660808e-06
1607.5,1.50293792287316,3.20627839072329e-06
1610,1.50292973888011,3.19833908525836e-06
1612.5,1.50292158811103,3.19041482167576e-06
1615,1.50291343729775,3.18250571233586e-06
1617.5,1.50290531970916,3.1745768983807e-06
1620,1.50289720207672,3.16669835122076e-06
1622.5,1.50288911766969,3.15883530056903e-06
1625,1.50288103321917,3.1509878624366e-06
1627.5,1.50287294872517,3.1431561537616e-06
1630,1.50286489745746,3.13530488224607e-06
1632.5,1.50285684614663,3.12750489872559e-06
1635,1.5028488280628,3.11972100083869e-06
1637.5,1.5028408099362,3.11191763300306e-06
1640,1.50283282503731,3.10416618036578e-06
1642.5,1.50282480682533,3.09643117809243e-06
1645,1.50281685511227,3.08871274977198e-06
1647.5,1.50280887008611,3.08097498538127e-06
1650,1.50280091828873,3.07328998952199e-06
1652.5,1.50279299972065,3.06562194398656e-06
1655,1.50278508111085,3.05793467019945e-06
1657.5,1.50277716245933,3.05030081798068e-06
1660,1.50276924376607,3.04264781286618e-06
1662.5,1.50276135830318,3.03504867099606e-06
1665,1.50275350607116,3.02746712650946e-06
1667.5,1.50274562052568,3.01986654818983e-06
1670,1.50273776821143,3.0123205050038e-06
1672.5,1.50272994912893,3.00475551099531e-06
1675,1.50272213000574,2.99724550647039e-06
1677.5,1.50271431084186,2.98971663728473e-06
1680,1.5027064916373,2.98224321705444e-06
1682.5,1.50269870566553,2.97475102152723e-06
1685,1.50269091965341,2.96731473957469e-06
1687.5,1.50268316687476,2.95985977494156e-06
1690,1.50267541405612,2.9524235901276e-06
